# R.A., Dec., mask
 40.306 -27.350 0
 40.306 -27.250 0
 40.306 -27.150 0
 40.306 -27.050 0
 40.306 -26.950 0
 40.306 -26.850 0
 40.306 -26.750 0
 40.306 -26.650 0
 40.306 -26.550 0
 40.306 -26.450 0
 40.306 -26.350 0
 40.306 -26.250 0
 40.306 -26.150 0
 40.306 -26.050 0
 40.423 -35.950 0
 40.423 -35.850 0
 40.423 -35.750 0
 40.423 -35.650 0
 40.423 -35.550 0
 40.423 -35.450 0
 40.423 -35.350 0
 40.423 -35.250 0
 40.423 -35.150 0
 40.423 -35.050 0
 40.423 -34.950 0
 40.423 -34.850 0
 40.423 -34.750 0
 40.423 -34.650 0
 40.423 -34.550 0
 40.423 -34.450 0
 40.423 -34.350 0
 40.423 -34.250 0
 40.423 -34.150 1
 40.423 -34.050 1
 40.423 -33.950 1
 40.423 -33.850 1
 40.423 -33.750 1
 40.423 -33.650 1
 40.423 -33.550 1
 40.423 -33.450 1
 40.423 -33.350 1
 40.423 -33.250 1
 40.423 -33.150 1
 40.423 -33.050 1
 40.423 -32.950 1
 40.423 -32.850 1
 40.423 -32.750 1
 40.423 -32.650 1
 40.423 -32.550 1
 40.423 -32.450 1
 40.423 -32.350 1
 40.423 -32.250 1
 40.423 -32.150 1
 40.423 -32.050 1
 40.423 -31.950 1
 40.423 -31.850 1
 40.423 -31.750 1
 40.423 -31.650 1
 40.423 -31.550 1
 40.423 -31.450 1
 40.423 -31.350 1
 40.423 -31.250 1
 40.423 -31.150 1
 40.423 -31.050 1
 40.423 -30.950 1
 40.423 -30.850 1
 40.423 -30.750 1
 40.423 -30.650 1
 40.423 -30.550 1
 40.423 -30.450 1
 40.423 -30.350 1
 40.423 -30.250 1
 40.423 -30.150 1
 40.423 -30.050 1
 40.423 -29.950 1
 40.423 -29.850 1
 40.423 -29.750 1
 40.423 -29.650 1
 40.423 -29.550 1
 40.423 -29.450 1
 40.423 -29.350 1
 40.423 -29.250 1
 40.423 -29.150 1
 40.423 -29.050 1
 40.423 -28.950 1
 40.423 -28.850 1
 40.423 -28.750 1
 40.423 -28.650 1
 40.423 -28.550 1
 40.423 -28.450 1
 40.423 -28.350 1
 40.423 -28.250 1
 40.423 -28.150 0
 40.423 -28.050 0
 40.423 -27.950 0
 40.423 -27.850 0
 40.423 -27.750 0
 40.423 -27.650 0
 40.423 -27.550 0
 40.423 -27.450 0
 40.423 -27.350 0
 40.423 -27.250 0
 40.423 -27.150 0
 40.423 -27.050 0
 40.423 -26.950 0
 40.423 -26.850 0
 40.423 -26.750 0
 40.423 -26.650 0
 40.423 -26.550 0
 40.423 -26.450 0
 40.423 -26.350 0
 40.423 -26.250 0
 40.423 -26.150 0
 40.423 -26.050 0
 40.539 -35.950 0
 40.539 -35.850 0
 40.539 -35.750 0
 40.539 -35.650 0
 40.539 -35.550 0
 40.539 -35.450 0
 40.539 -35.350 0
 40.539 -35.250 0
 40.539 -35.150 0
 40.539 -35.050 0
 40.539 -34.950 0
 40.539 -34.850 0
 40.539 -34.750 0
 40.539 -34.650 0
 40.539 -34.550 0
 40.539 -34.450 0
 40.539 -34.350 0
 40.539 -34.250 0
 40.539 -34.150 1
 40.539 -34.050 1
 40.539 -33.950 1
 40.539 -33.850 1
 40.539 -33.750 1
 40.539 -33.650 1
 40.539 -33.550 1
 40.539 -33.450 1
 40.539 -33.350 1
 40.539 -33.250 1
 40.539 -33.150 1
 40.539 -33.050 1
 40.539 -32.950 1
 40.539 -32.850 1
 40.539 -32.750 1
 40.539 -32.650 1
 40.539 -32.550 1
 40.539 -32.450 1
 40.539 -32.350 1
 40.539 -32.250 1
 40.539 -32.150 1
 40.539 -32.050 1
 40.539 -31.950 1
 40.539 -31.850 1
 40.539 -31.750 1
 40.539 -31.650 1
 40.539 -31.550 1
 40.539 -31.450 1
 40.539 -31.350 1
 40.539 -31.250 1
 40.539 -31.150 1
 40.539 -31.050 1
 40.539 -30.950 1
 40.539 -30.850 1
 40.539 -30.750 1
 40.539 -30.650 1
 40.539 -30.550 1
 40.539 -30.450 1
 40.539 -30.350 1
 40.539 -30.250 1
 40.539 -30.150 1
 40.539 -30.050 1
 40.539 -29.950 1
 40.539 -29.850 1
 40.539 -29.750 1
 40.539 -29.650 1
 40.539 -29.550 1
 40.539 -29.450 1
 40.539 -29.350 1
 40.539 -29.250 0
 40.539 -29.150 1
 40.539 -29.050 1
 40.539 -28.950 1
 40.539 -28.850 1
 40.539 -28.750 1
 40.539 -28.650 1
 40.539 -28.550 1
 40.539 -28.450 1
 40.539 -28.350 1
 40.539 -28.250 0
 40.539 -28.150 0
 40.539 -28.050 0
 40.539 -27.950 0
 40.539 -27.850 0
 40.539 -27.750 0
 40.539 -27.650 0
 40.539 -27.550 0
 40.539 -27.450 0
 40.539 -27.350 0
 40.539 -27.250 0
 40.539 -27.150 0
 40.539 -27.050 0
 40.539 -26.950 0
 40.539 -26.850 0
 40.539 -26.750 0
 40.539 -26.650 0
 40.539 -26.550 0
 40.539 -26.450 0
 40.539 -26.350 0
 40.539 -26.250 0
 40.539 -26.150 0
 40.539 -26.050 0
 40.656 -35.950 0
 40.656 -35.850 0
 40.656 -35.750 0
 40.656 -35.650 0
 40.656 -35.550 0
 40.656 -35.450 0
 40.656 -35.350 0
 40.656 -35.250 0
 40.656 -35.150 0
 40.656 -35.050 0
 40.656 -34.950 0
 40.656 -34.850 0
 40.656 -34.750 0
 40.656 -34.650 0
 40.656 -34.550 0
 40.656 -34.450 0
 40.656 -34.350 0
 40.656 -34.250 0
 40.656 -34.150 1
 40.656 -34.050 1
 40.656 -33.950 1
 40.656 -33.850 1
 40.656 -33.750 1
 40.656 -33.650 1
 40.656 -33.550 1
 40.656 -33.450 1
 40.656 -33.350 1
 40.656 -33.250 1
 40.656 -33.150 1
 40.656 -33.050 1
 40.656 -32.950 1
 40.656 -32.850 1
 40.656 -32.750 1
 40.656 -32.650 1
 40.656 -32.550 1
 40.656 -32.450 1
 40.656 -32.350 1
 40.656 -32.250 1
 40.656 -32.150 1
 40.656 -32.050 1
 40.656 -31.950 1
 40.656 -31.850 1
 40.656 -31.750 1
 40.656 -31.650 1
 40.656 -31.550 1
 40.656 -31.450 1
 40.656 -31.350 1
 40.656 -31.250 1
 40.656 -31.150 1
 40.656 -31.050 1
 40.656 -30.950 1
 40.656 -30.850 1
 40.656 -30.750 1
 40.656 -30.650 1
 40.656 -30.550 1
 40.656 -30.450 1
 40.656 -30.350 1
 40.656 -30.250 1
 40.656 -30.150 1
 40.656 -30.050 1
 40.656 -29.950 1
 40.656 -29.850 1
 40.656 -29.750 1
 40.656 -29.650 1
 40.656 -29.550 1
 40.656 -29.450 1
 40.656 -29.350 1
 40.656 -29.250 1
 40.656 -29.150 1
 40.656 -29.050 1
 40.656 -28.950 1
 40.656 -28.850 1
 40.656 -28.750 1
 40.656 -28.650 1
 40.656 -28.550 1
 40.656 -28.450 1
 40.656 -28.350 1
 40.656 -28.250 1
 40.656 -28.150 0
 40.656 -28.050 0
 40.656 -27.950 0
 40.656 -27.850 0
 40.656 -27.750 0
 40.656 -27.650 0
 40.656 -27.550 0
 40.656 -27.450 0
 40.656 -27.350 0
 40.656 -27.250 0
 40.656 -27.150 0
 40.656 -27.050 0
 40.656 -26.950 0
 40.656 -26.850 0
 40.656 -26.750 0
 40.656 -26.650 0
 40.656 -26.550 0
 40.656 -26.450 0
 40.656 -26.350 0
 40.656 -26.250 0
 40.656 -26.150 0
 40.656 -26.050 0
 40.773 -35.950 0
 40.773 -35.850 0
 40.773 -35.750 0
 40.773 -35.650 0
 40.773 -35.550 0
 40.773 -35.450 0
 40.773 -35.350 0
 40.773 -35.250 0
 40.773 -35.150 0
 40.773 -35.050 0
 40.773 -34.950 0
 40.773 -34.850 0
 40.773 -34.750 0
 40.773 -34.650 0
 40.773 -34.550 0
 40.773 -34.450 0
 40.773 -34.350 0
 40.773 -34.250 0
 40.773 -34.150 0
 40.773 -34.050 1
 40.773 -33.950 1
 40.773 -33.850 1
 40.773 -33.750 1
 40.773 -33.650 1
 40.773 -33.550 1
 40.773 -33.450 1
 40.773 -33.350 1
 40.773 -33.250 1
 40.773 -33.150 1
 40.773 -33.050 1
 40.773 -32.950 1
 40.773 -32.850 1
 40.773 -32.750 1
 40.773 -32.650 1
 40.773 -32.550 1
 40.773 -32.450 1
 40.773 -32.350 1
 40.773 -32.250 1
 40.773 -32.150 1
 40.773 -32.050 1
 40.773 -31.950 1
 40.773 -31.850 1
 40.773 -31.750 1
 40.773 -31.650 1
 40.773 -31.550 1
 40.773 -31.450 1
 40.773 -31.350 1
 40.773 -31.250 1
 40.773 -31.150 1
 40.773 -31.050 1
 40.773 -30.950 1
 40.773 -30.850 1
 40.773 -30.750 1
 40.773 -30.650 1
 40.773 -30.550 1
 40.773 -30.450 1
 40.773 -30.350 1
 40.773 -30.250 1
 40.773 -30.150 1
 40.773 -30.050 1
 40.773 -29.950 1
 40.773 -29.850 1
 40.773 -29.750 1
 40.773 -29.650 1
 40.773 -29.550 1
 40.773 -29.450 1
 40.773 -29.350 1
 40.773 -29.250 1
 40.773 -29.150 1
 40.773 -29.050 1
 40.773 -28.950 1
 40.773 -28.850 1
 40.773 -28.750 1
 40.773 -28.650 1
 40.773 -28.550 1
 40.773 -28.450 1
 40.773 -28.350 1
 40.773 -28.250 1
 40.773 -28.150 1
 40.773 -28.050 0
 40.773 -27.950 0
 40.773 -27.850 0
 40.773 -27.750 0
 40.773 -27.650 0
 40.773 -27.550 0
 40.773 -27.450 0
 40.773 -27.350 0
 40.773 -27.250 0
 40.773 -27.150 0
 40.773 -27.050 0
 40.773 -26.950 0
 40.773 -26.850 0
 40.773 -26.750 0
 40.773 -26.650 0
 40.773 -26.550 0
 40.773 -26.450 0
 40.773 -26.350 0
 40.773 -26.250 0
 40.773 -26.150 0
 40.773 -26.050 0
 40.889 -35.950 0
 40.889 -35.850 0
 40.889 -35.750 0
 40.889 -35.650 0
 40.889 -35.550 0
 40.889 -35.450 0
 40.889 -35.350 0
 40.889 -35.250 0
 40.889 -35.150 0
 40.889 -35.050 0
 40.889 -34.950 0
 40.889 -34.850 0
 40.889 -34.750 0
 40.889 -34.650 0
 40.889 -34.550 0
 40.889 -34.450 0
 40.889 -34.350 0
 40.889 -34.250 0
 40.889 -34.150 0
 40.889 -34.050 1
 40.889 -33.950 1
 40.889 -33.850 1
 40.889 -33.750 1
 40.889 -33.650 1
 40.889 -33.550 1
 40.889 -33.450 1
 40.889 -33.350 1
 40.889 -33.250 1
 40.889 -33.150 1
 40.889 -33.050 1
 40.889 -32.950 1
 40.889 -32.850 1
 40.889 -32.750 1
 40.889 -32.650 1
 40.889 -32.550 1
 40.889 -32.450 1
 40.889 -32.350 1
 40.889 -32.250 1
 40.889 -32.150 1
 40.889 -32.050 1
 40.889 -31.950 1
 40.889 -31.850 1
 40.889 -31.750 1
 40.889 -31.650 1
 40.889 -31.550 1
 40.889 -31.450 1
 40.889 -31.350 1
 40.889 -31.250 1
 40.889 -31.150 1
 40.889 -31.050 1
 40.889 -30.950 1
 40.889 -30.850 1
 40.889 -30.750 1
 40.889 -30.650 1
 40.889 -30.550 1
 40.889 -30.450 1
 40.889 -30.350 1
 40.889 -30.250 1
 40.889 -30.150 1
 40.889 -30.050 1
 40.889 -29.950 1
 40.889 -29.850 1
 40.889 -29.750 1
 40.889 -29.650 1
 40.889 -29.550 1
 40.889 -29.450 1
 40.889 -29.350 1
 40.889 -29.250 1
 40.889 -29.150 1
 40.889 -29.050 1
 40.889 -28.950 1
 40.889 -28.850 1
 40.889 -28.750 1
 40.889 -28.650 1
 40.889 -28.550 1
 40.889 -28.450 1
 40.889 -28.350 1
 40.889 -28.250 1
 40.889 -28.150 1
 40.889 -28.050 0
 40.889 -27.950 0
 40.889 -27.850 0
 40.889 -27.750 0
 40.889 -27.650 0
 40.889 -27.550 0
 40.889 -27.450 0
 40.889 -27.350 0
 40.889 -27.250 0
 40.889 -27.150 0
 40.889 -27.050 0
 40.889 -26.950 0
 40.889 -26.850 0
 40.889 -26.750 0
 40.889 -26.650 0
 40.889 -26.550 0
 40.889 -26.450 0
 40.889 -26.350 0
 40.889 -26.250 0
 40.889 -26.150 0
 40.889 -26.050 0
 41.006 -35.950 0
 41.006 -35.850 0
 41.006 -35.750 0
 41.006 -35.650 0
 41.006 -35.550 0
 41.006 -35.450 0
 41.006 -35.350 0
 41.006 -35.250 0
 41.006 -35.150 0
 41.006 -35.050 0
 41.006 -34.950 0
 41.006 -34.850 0
 41.006 -34.750 0
 41.006 -34.650 0
 41.006 -34.550 0
 41.006 -34.450 0
 41.006 -34.350 0
 41.006 -34.250 0
 41.006 -34.150 0
 41.006 -34.050 0
 41.006 -33.950 1
 41.006 -33.850 1
 41.006 -33.750 1
 41.006 -33.650 1
 41.006 -33.550 1
 41.006 -33.450 1
 41.006 -33.350 1
 41.006 -33.250 1
 41.006 -33.150 1
 41.006 -33.050 1
 41.006 -32.950 1
 41.006 -32.850 1
 41.006 -32.750 1
 41.006 -32.650 1
 41.006 -32.550 1
 41.006 -32.450 1
 41.006 -32.350 1
 41.006 -32.250 1
 41.006 -32.150 1
 41.006 -32.050 1
 41.006 -31.950 1
 41.006 -31.850 1
 41.006 -31.750 1
 41.006 -31.650 1
 41.006 -31.550 1
 41.006 -31.450 1
 41.006 -31.350 1
 41.006 -31.250 1
 41.006 -31.150 1
 41.006 -31.050 1
 41.006 -30.950 1
 41.006 -30.850 1
 41.006 -30.750 1
 41.006 -30.650 1
 41.006 -30.550 1
 41.006 -30.450 1
 41.006 -30.350 1
 41.006 -30.250 1
 41.006 -30.150 1
 41.006 -30.050 1
 41.006 -29.950 1
 41.006 -29.850 1
 41.006 -29.750 1
 41.006 -29.650 1
 41.006 -29.550 1
 41.006 -29.450 1
 41.006 -29.350 1
 41.006 -29.250 1
 41.006 -29.150 1
 41.006 -29.050 1
 41.006 -28.950 1
 41.006 -28.850 1
 41.006 -28.750 1
 41.006 -28.650 1
 41.006 -28.550 1
 41.006 -28.450 1
 41.006 -28.350 1
 41.006 -28.250 1
 41.006 -28.150 1
 41.006 -28.050 1
 41.006 -27.950 0
 41.006 -27.850 0
 41.006 -27.750 0
 41.006 -27.650 0
 41.006 -27.550 0
 41.006 -27.450 0
 41.006 -27.350 0
 41.006 -27.250 0
 41.006 -27.150 0
 41.006 -27.050 0
 41.006 -26.950 0
 41.006 -26.850 0
 41.006 -26.750 0
 41.006 -26.650 0
 41.006 -26.550 0
 41.006 -26.450 0
 41.006 -26.350 0
 41.006 -26.250 0
 41.006 -26.150 0
 41.006 -26.050 0
 41.123 -35.950 0
 41.123 -35.850 0
 41.123 -35.750 0
 41.123 -35.650 0
 41.123 -35.550 0
 41.123 -35.450 0
 41.123 -35.350 0
 41.123 -35.250 0
 41.123 -35.150 0
 41.123 -35.050 0
 41.123 -34.950 0
 41.123 -34.850 0
 41.123 -34.750 0
 41.123 -34.650 0
 41.123 -34.550 0
 41.123 -34.450 0
 41.123 -34.350 0
 41.123 -34.250 0
 41.123 -34.150 0
 41.123 -34.050 0
 41.123 -33.950 1
 41.123 -33.850 1
 41.123 -33.750 1
 41.123 -33.650 1
 41.123 -33.550 1
 41.123 -33.450 1
 41.123 -33.350 1
 41.123 -33.250 1
 41.123 -33.150 1
 41.123 -33.050 1
 41.123 -32.950 1
 41.123 -32.850 1
 41.123 -32.750 1
 41.123 -32.650 1
 41.123 -32.550 1
 41.123 -32.450 1
 41.123 -32.350 1
 41.123 -32.250 1
 41.123 -32.150 1
 41.123 -32.050 1
 41.123 -31.950 1
 41.123 -31.850 1
 41.123 -31.750 1
 41.123 -31.650 1
 41.123 -31.550 1
 41.123 -31.450 1
 41.123 -31.350 1
 41.123 -31.250 1
 41.123 -31.150 1
 41.123 -31.050 1
 41.123 -30.950 1
 41.123 -30.850 1
 41.123 -30.750 1
 41.123 -30.650 1
 41.123 -30.550 1
 41.123 -30.450 1
 41.123 -30.350 1
 41.123 -30.250 1
 41.123 -30.150 1
 41.123 -30.050 1
 41.123 -29.950 1
 41.123 -29.850 1
 41.123 -29.750 1
 41.123 -29.650 1
 41.123 -29.550 1
 41.123 -29.450 1
 41.123 -29.350 1
 41.123 -29.250 1
 41.123 -29.150 1
 41.123 -29.050 1
 41.123 -28.950 1
 41.123 -28.850 1
 41.123 -28.750 1
 41.123 -28.650 1
 41.123 -28.550 1
 41.123 -28.450 1
 41.123 -28.350 1
 41.123 -28.250 1
 41.123 -28.150 1
 41.123 -28.050 1
 41.123 -27.950 0
 41.123 -27.850 0
 41.123 -27.750 0
 41.123 -27.650 0
 41.123 -27.550 0
 41.123 -27.450 0
 41.123 -27.350 0
 41.123 -27.250 0
 41.123 -27.150 0
 41.123 -27.050 0
 41.123 -26.950 0
 41.123 -26.850 0
 41.123 -26.750 0
 41.123 -26.650 0
 41.123 -26.550 0
 41.123 -26.450 0
 41.123 -26.350 0
 41.123 -26.250 0
 41.123 -26.150 0
 41.123 -26.050 0
 41.239 -35.950 0
 41.239 -35.850 0
 41.239 -35.750 0
 41.239 -35.650 0
 41.239 -35.550 0
 41.239 -35.450 0
 41.239 -35.350 0
 41.239 -35.250 0
 41.239 -35.150 0
 41.239 -35.050 0
 41.239 -34.950 0
 41.239 -34.850 0
 41.239 -34.750 0
 41.239 -34.650 0
 41.239 -34.550 0
 41.239 -34.450 0
 41.239 -34.350 0
 41.239 -34.250 0
 41.239 -34.150 0
 41.239 -34.050 0
 41.239 -33.950 0
 41.239 -33.850 1
 41.239 -33.750 1
 41.239 -33.650 1
 41.239 -33.550 1
 41.239 -33.450 1
 41.239 -33.350 1
 41.239 -33.250 1
 41.239 -33.150 1
 41.239 -33.050 1
 41.239 -32.950 1
 41.239 -32.850 1
 41.239 -32.750 1
 41.239 -32.650 1
 41.239 -32.550 1
 41.239 -32.450 1
 41.239 -32.350 1
 41.239 -32.250 1
 41.239 -32.150 1
 41.239 -32.050 1
 41.239 -31.950 1
 41.239 -31.850 1
 41.239 -31.750 1
 41.239 -31.650 1
 41.239 -31.550 1
 41.239 -31.450 1
 41.239 -31.350 1
 41.239 -31.250 1
 41.239 -31.150 1
 41.239 -31.050 1
 41.239 -30.950 1
 41.239 -30.850 1
 41.239 -30.750 1
 41.239 -30.650 1
 41.239 -30.550 1
 41.239 -30.450 1
 41.239 -30.350 1
 41.239 -30.250 1
 41.239 -30.150 1
 41.239 -30.050 1
 41.239 -29.950 1
 41.239 -29.850 1
 41.239 -29.750 1
 41.239 -29.650 1
 41.239 -29.550 1
 41.239 -29.450 1
 41.239 -29.350 1
 41.239 -29.250 1
 41.239 -29.150 1
 41.239 -29.050 1
 41.239 -28.950 1
 41.239 -28.850 1
 41.239 -28.750 1
 41.239 -28.650 1
 41.239 -28.550 1
 41.239 -28.450 1
 41.239 -28.350 1
 41.239 -28.250 1
 41.239 -28.150 1
 41.239 -28.050 1
 41.239 -27.950 1
 41.239 -27.850 0
 41.239 -27.750 0
 41.239 -27.650 0
 41.239 -27.550 0
 41.239 -27.450 0
 41.239 -27.350 0
 41.239 -27.250 0
 41.239 -27.150 0
 41.239 -27.050 0
 41.239 -26.950 0
 41.239 -26.850 0
 41.239 -26.750 0
 41.239 -26.650 0
 41.239 -26.550 0
 41.239 -26.450 0
 41.239 -26.350 0
 41.239 -26.250 0
 41.239 -26.150 0
 41.239 -26.050 0
 41.356 -35.950 0
 41.356 -35.850 0
 41.356 -35.750 0
 41.356 -35.650 0
 41.356 -35.550 0
 41.356 -35.450 0
 41.356 -35.350 0
 41.356 -35.250 0
 41.356 -35.150 0
 41.356 -35.050 0
 41.356 -34.950 0
 41.356 -34.850 0
 41.356 -34.750 0
 41.356 -34.650 0
 41.356 -34.550 0
 41.356 -34.450 0
 41.356 -34.350 0
 41.356 -34.250 0
 41.356 -34.150 0
 41.356 -34.050 0
 41.356 -33.950 0
 41.356 -33.850 1
 41.356 -33.750 1
 41.356 -33.650 1
 41.356 -33.550 1
 41.356 -33.450 1
 41.356 -33.350 1
 41.356 -33.250 1
 41.356 -33.150 1
 41.356 -33.050 1
 41.356 -32.950 1
 41.356 -32.850 1
 41.356 -32.750 1
 41.356 -32.650 1
 41.356 -32.550 1
 41.356 -32.450 1
 41.356 -32.350 1
 41.356 -32.250 1
 41.356 -32.150 1
 41.356 -32.050 1
 41.356 -31.950 1
 41.356 -31.850 1
 41.356 -31.750 1
 41.356 -31.650 1
 41.356 -31.550 1
 41.356 -31.450 1
 41.356 -31.350 1
 41.356 -31.250 1
 41.356 -31.150 1
 41.356 -31.050 1
 41.356 -30.950 1
 41.356 -30.850 1
 41.356 -30.750 1
 41.356 -30.650 1
 41.356 -30.550 1
 41.356 -30.450 1
 41.356 -30.350 1
 41.356 -30.250 1
 41.356 -30.150 1
 41.356 -30.050 1
 41.356 -29.950 1
 41.356 -29.850 1
 41.356 -29.750 1
 41.356 -29.650 1
 41.356 -29.550 1
 41.356 -29.450 1
 41.356 -29.350 1
 41.356 -29.250 1
 41.356 -29.150 1
 41.356 -29.050 1
 41.356 -28.950 1
 41.356 -28.850 1
 41.356 -28.750 1
 41.356 -28.650 1
 41.356 -28.550 1
 41.356 -28.450 1
 41.356 -28.350 1
 41.356 -28.250 1
 41.356 -28.150 1
 41.356 -28.050 1
 41.356 -27.950 1
 41.356 -27.850 1
 41.356 -27.750 0
 41.356 -27.650 0
 41.356 -27.550 0
 41.356 -27.450 0
 41.356 -27.350 0
 41.356 -27.250 0
 41.356 -27.150 0
 41.356 -27.050 0
 41.356 -26.950 0
 41.356 -26.850 0
 41.356 -26.750 0
 41.356 -26.650 0
 41.356 -26.550 0
 41.356 -26.450 0
 41.356 -26.350 0
 41.356 -26.250 0
 41.356 -26.150 0
 41.356 -26.050 0
 41.473 -35.950 0
 41.473 -35.850 0
 41.473 -35.750 0
 41.473 -35.650 0
 41.473 -35.550 0
 41.473 -35.450 0
 41.473 -35.350 0
 41.473 -35.250 0
 41.473 -35.150 0
 41.473 -35.050 0
 41.473 -34.950 0
 41.473 -34.850 0
 41.473 -34.750 0
 41.473 -34.650 0
 41.473 -34.550 0
 41.473 -34.450 0
 41.473 -34.350 0
 41.473 -34.250 0
 41.473 -34.150 0
 41.473 -34.050 0
 41.473 -33.950 0
 41.473 -33.850 0
 41.473 -33.750 1
 41.473 -33.650 1
 41.473 -33.550 1
 41.473 -33.450 1
 41.473 -33.350 1
 41.473 -33.250 1
 41.473 -33.150 1
 41.473 -33.050 1
 41.473 -32.950 1
 41.473 -32.850 1
 41.473 -32.750 1
 41.473 -32.650 1
 41.473 -32.550 1
 41.473 -32.450 1
 41.473 -32.350 1
 41.473 -32.250 1
 41.473 -32.150 1
 41.473 -32.050 1
 41.473 -31.950 1
 41.473 -31.850 1
 41.473 -31.750 1
 41.473 -31.650 1
 41.473 -31.550 1
 41.473 -31.450 1
 41.473 -31.350 1
 41.473 -31.250 1
 41.473 -31.150 1
 41.473 -31.050 1
 41.473 -30.950 1
 41.473 -30.850 1
 41.473 -30.750 1
 41.473 -30.650 1
 41.473 -30.550 1
 41.473 -30.450 1
 41.473 -30.350 1
 41.473 -30.250 1
 41.473 -30.150 1
 41.473 -30.050 1
 41.473 -29.950 1
 41.473 -29.850 1
 41.473 -29.750 1
 41.473 -29.650 1
 41.473 -29.550 1
 41.473 -29.450 1
 41.473 -29.350 1
 41.473 -29.250 1
 41.473 -29.150 1
 41.473 -29.050 1
 41.473 -28.950 1
 41.473 -28.850 1
 41.473 -28.750 1
 41.473 -28.650 1
 41.473 -28.550 1
 41.473 -28.450 1
 41.473 -28.350 1
 41.473 -28.250 1
 41.473 -28.150 1
 41.473 -28.050 1
 41.473 -27.950 1
 41.473 -27.850 1
 41.473 -27.750 0
 41.473 -27.650 0
 41.473 -27.550 0
 41.473 -27.450 0
 41.473 -27.350 0
 41.473 -27.250 0
 41.473 -27.150 0
 41.473 -27.050 0
 41.473 -26.950 0
 41.473 -26.850 0
 41.473 -26.750 0
 41.473 -26.650 0
 41.473 -26.550 0
 41.473 -26.450 0
 41.473 -26.350 0
 41.473 -26.250 0
 41.473 -26.150 0
 41.473 -26.050 0
 41.589 -35.950 0
 41.589 -35.850 0
 41.589 -35.750 0
 41.589 -35.650 0
 41.589 -35.550 0
 41.589 -35.450 0
 41.589 -35.350 0
 41.589 -35.250 0
 41.589 -35.150 0
 41.589 -35.050 0
 41.589 -34.950 0
 41.589 -34.850 0
 41.589 -34.750 0
 41.589 -34.650 0
 41.589 -34.550 0
 41.589 -34.450 0
 41.589 -34.350 0
 41.589 -34.250 0
 41.589 -34.150 0
 41.589 -34.050 0
 41.589 -33.950 0
 41.589 -33.850 0
 41.589 -33.750 1
 41.589 -33.650 1
 41.589 -33.550 1
 41.589 -33.450 1
 41.589 -33.350 1
 41.589 -33.250 1
 41.589 -33.150 1
 41.589 -33.050 1
 41.589 -32.950 1
 41.589 -32.850 1
 41.589 -32.750 1
 41.589 -32.650 1
 41.589 -32.550 1
 41.589 -32.450 1
 41.589 -32.350 1
 41.589 -32.250 1
 41.589 -32.150 1
 41.589 -32.050 1
 41.589 -31.950 1
 41.589 -31.850 1
 41.589 -31.750 1
 41.589 -31.650 1
 41.589 -31.550 1
 41.589 -31.450 1
 41.589 -31.350 1
 41.589 -31.250 1
 41.589 -31.150 1
 41.589 -31.050 1
 41.589 -30.950 1
 41.589 -30.850 1
 41.589 -30.750 1
 41.589 -30.650 1
 41.589 -30.550 1
 41.589 -30.450 1
 41.589 -30.350 1
 41.589 -30.250 1
 41.589 -30.150 1
 41.589 -30.050 1
 41.589 -29.950 1
 41.589 -29.850 1
 41.589 -29.750 1
 41.589 -29.650 1
 41.589 -29.550 1
 41.589 -29.450 1
 41.589 -29.350 1
 41.589 -29.250 1
 41.589 -29.150 1
 41.589 -29.050 1
 41.589 -28.950 1
 41.589 -28.850 1
 41.589 -28.750 1
 41.589 -28.650 1
 41.589 -28.550 1
 41.589 -28.450 1
 41.589 -28.350 1
 41.589 -28.250 1
 41.589 -28.150 1
 41.589 -28.050 1
 41.589 -27.950 1
 41.589 -27.850 1
 41.589 -27.750 0
 41.589 -27.650 0
 41.589 -27.550 0
 41.589 -27.450 0
 41.589 -27.350 0
 41.589 -27.250 0
 41.589 -27.150 0
 41.589 -27.050 0
 41.589 -26.950 0
 41.589 -26.850 0
 41.589 -26.750 0
 41.589 -26.650 0
 41.589 -26.550 0
 41.589 -26.450 0
 41.589 -26.350 0
 41.589 -26.250 0
 41.589 -26.150 0
 41.589 -26.050 0
 41.706 -35.950 0
 41.706 -35.850 0
 41.706 -35.750 0
 41.706 -35.650 0
 41.706 -35.550 0
 41.706 -35.450 0
 41.706 -35.350 0
 41.706 -35.250 0
 41.706 -35.150 0
 41.706 -35.050 0
 41.706 -34.950 0
 41.706 -34.850 0
 41.706 -34.750 0
 41.706 -34.650 0
 41.706 -34.550 0
 41.706 -34.450 0
 41.706 -34.350 0
 41.706 -34.250 0
 41.706 -34.150 0
 41.706 -34.050 0
 41.706 -33.950 0
 41.706 -33.850 0
 41.706 -33.750 1
 41.706 -33.650 1
 41.706 -33.550 1
 41.706 -33.450 1
 41.706 -33.350 1
 41.706 -33.250 1
 41.706 -33.150 1
 41.706 -33.050 1
 41.706 -32.950 1
 41.706 -32.850 1
 41.706 -32.750 1
 41.706 -32.650 1
 41.706 -32.550 1
 41.706 -32.450 1
 41.706 -32.350 1
 41.706 -32.250 1
 41.706 -32.150 1
 41.706 -32.050 1
 41.706 -31.950 1
 41.706 -31.850 1
 41.706 -31.750 1
 41.706 -31.650 1
 41.706 -31.550 1
 41.706 -31.450 1
 41.706 -31.350 1
 41.706 -31.250 1
 41.706 -31.150 1
 41.706 -31.050 1
 41.706 -30.950 1
